date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:43:47	114012/114012	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221bd5c-5d5bf409a79e0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.eot?	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regulard41d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:47	113832/113832	---M--	200	added ('OK')	font/ttf	etag:%221bca8-5d5bf409a8980%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.ttf	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:47	519095/519095	---M--	200	added ('OK')	image/svg+xml	etag:%227ebb7-5d5bf409a79e0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.svg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:47	146956/146956	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2223e0c-5e81047fb9645%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.eot	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:47	146956/146956	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2223e0c-5e81047fb9645%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.eot?	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Mediumd41d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:48	66488/66488	---M--	200	added ('OK')	font/woff	etag:%22103b8-5e81047fba5e5%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.woff	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:48	146764/146764	---M--	200	added ('OK')	font/ttf	etag:%2223d4c-5e81047fba5e5%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.ttf	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:48	116168/116168	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c5c8-5d5bf409a8980%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.eot	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:49	51528/51528	---M--	200	added ('OK')	font/woff	etag:%22c948-5d5bf409a9920%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.woff	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:49	116168/116168	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c5c8-5d5bf409a8980%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.eot?	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBoldd41d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:50	115968/115968	---M--	200	added ('OK')	font/ttf	etag:%221c500-5d5bf409a9920%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.ttf	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:50	116020/116020	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c534-5d5bf409a4b00%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.eot	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:50	816696/816696	---M--	200	added ('OK')	image/svg+xml	etag:%22c7638-5e81047fba5e5%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.svg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:50	521609/521609	---M--	200	added ('OK')	image/svg+xml	etag:%227f589-5d5bf409a9920%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.svg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:51	51940/51940	---M--	200	added ('OK')	font/woff	etag:%22cae4-5d5bf409a5aa0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.woff	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:51	116020/116020	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c534-5d5bf409a4b00%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.eot?	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Boldd41d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:51	115852/115852	---M--	200	added ('OK')	font/ttf	etag:%221c48c-5d5bf409a5aa0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.ttf	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:52	4605/4605	---M--	200	added ('OK')	image/png	etag:%2211fd-5d5bf409b44ff%22	https://coderthemes.com/hyper_2/saas/assets/images/bg-pattern.png	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/bg-pattern.png	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:52	525644/525644	---M--	200	added ('OK')	image/svg+xml	etag:%228054c-5d5bf409a5aa0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.svg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:52	341/341	---M--	200	added ('OK')	image/svg+xml	etag:%22155-5d5bf409b44ff%22	https://coderthemes.com/hyper_2/saas/assets/images/bg-pattern-light.svg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/bg-pattern-light.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:52	117961/117961	---M--	200	added ('OK')	image/jpeg	etag:%221ccc9-5e81047fbe465%22	https://coderthemes.com/hyper_2/saas/assets/images/bg-auth.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/bg-auth.jpg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
17:43:53	403744/403744	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262920-5d5bf409af6df%22	https://coderthemes.com/hyper_2/saas/assets/fonts/unicons.eot?34404611	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/unicons8adf.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:43:53	278/278	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Oct%202022%2013:43:55%20GMT	https://coderthemes.com/hyper_2/saas/assets/fontsunicons.eot?34404611	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fontsunicons8adf.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:43:53	147808/147808	---M--	200	added ('OK')	font/woff2	etag:%2224160-5d5bf409b161f%22	https://coderthemes.com/hyper_2/saas/assets/fonts/unicons.woff2?34404611	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/unicons8adf.woff2	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:43:54	203748/203748	---M--	200	added ('OK')	font/woff	etag:%2231be4-5d5bf409b067f%22	https://coderthemes.com/hyper_2/saas/assets/fonts/unicons.woff?34404611	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/unicons8adf.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:43:54	403580/403580	---M--	200	added ('OK')	font/ttf	etag:%226287c-5d5bf409b067f%22	https://coderthemes.com/hyper_2/saas/assets/fonts/unicons.ttf?34404611	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/unicons8adf.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:43:55	125268/125268	---M--	200	added ('OK')	font/woff2	etag:%221e954-5e81047fbe465%22	https://coderthemes.com/hyper_2/saas/assets/fonts/remixicon.woff2?t=1590207869815	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/remixicondf6d.woff2	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:43:55	403228/403228	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226271c-5e81047fbc525%22	https://coderthemes.com/hyper_2/saas/assets/fonts/remixicon.eot?t=1590207869815	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/remixicondf6d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:43:55	544923/544923	---M--	200	added ('OK')	image/svg+xml	etag:%228509b-5d5bf409af6df%22	https://coderthemes.com/hyper_2/saas/assets/fonts/unicons.svg?34404611	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/unicons8adf.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:43:56	172876/172876	---M--	200	added ('OK')	font/woff	etag:%222a34c-5e81047fbe465%22	https://coderthemes.com/hyper_2/saas/assets/fonts/remixicon.woff?t=1590207869815	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/remixicondf6d.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:43:57	403056/403056	---M--	200	added ('OK')	font/ttf	etag:%2262670-5e81047fbe465%22	https://coderthemes.com/hyper_2/saas/assets/fonts/remixicon.ttf?t=1590207869815	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/remixicondf6d.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:44:00	1195522/1195522	---M--	200	added ('OK')	image/svg+xml	etag:%22123e02-5e81047fbd4c5%22	https://coderthemes.com/hyper_2/saas/assets/fonts/remixicon.svg?t=1590207869815	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/remixicondf6d.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:44:00	361384/361384	---M--	200	added ('OK')	font/woff2	etag:%22583a8-5e81047fbc525%22	https://coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont.woff2?v=6.5.95	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont1d2d.woff2	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:44:00	1148064/1148064	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221184a0-5e81047fbb585%22	https://coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont.eot?	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:44:00	1148064/1148064	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221184a0-5e81047fbb585%22	https://coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont.eot?v=6.5.95	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont1d2d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:44:02	521080/521080	---M--	200	added ('OK')	font/woff	etag:%227f378-5e81047fbc525%22	https://coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont.woff?v=6.5.95	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont1d2d.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:44:02	3038/3038	---M--	200	added ('OK')	image/jpeg	etag:%22bde-5e81047fc1345%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-3.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/users/avatar-3.jpg	(from https://coderthemes.com/hyper_2/saas/pages-profile.html)
17:44:02	3384/3384	---M--	200	added ('OK')	image/jpeg	etag:%22d38-5e81047fc1345%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-6.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/users/avatar-6.jpg	(from https://coderthemes.com/hyper_2/saas/pages-profile.html)
17:44:03	1147844/1147844	---M--	200	added ('OK')	font/ttf	etag:%221183c4-5e81047fbb585%22	https://coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont.ttf?v=6.5.95	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont1d2d.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
17:44:03	2346/2346	---M-Z	200	added ('OK')	application/javascript	etag:%2292a-5e81047fc22e5-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.profile.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/js/pages/demo.profile.js	(from https://coderthemes.com/hyper_2/saas/pages-profile.html)
17:44:03	197345/197345	---MCZ	200	added ('OK')	application/javascript	etag:%22302e1-5e81047fcde66-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/chart.js/chart.min.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/vendor/chart.js/chart.min.js	(from https://coderthemes.com/hyper_2/saas/pages-profile.html)
17:44:03	15602/15602	---M-Z	200	added ('OK')	application/javascript	etag:%223cf2-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/app.min.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/js/app.min.js	(from https://coderthemes.com/hyper_2/saas/pages-profile.html)
17:44:04	46786/46786	---M--	200	added ('OK')	image/svg+xml	etag:%22b6c2-5e81047fc03a5%22	https://coderthemes.com/hyper_2/saas/assets/images/svg/email-campaign.svg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/svg/email-campaign.svg	(from https://coderthemes.com/hyper_2/saas/dashboard-analytics.html)
17:44:04	4540/4540	---M-Z	200	added ('OK')	application/javascript	etag:%2211bc-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-analytics.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-analytics.js	(from https://coderthemes.com/hyper_2/saas/dashboard-analytics.html)
17:44:04	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-5e81047fc7106-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/bootstrap-datepicker/css/bootstrap-datepicker.min.css	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/vendor/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://coderthemes.com/hyper_2/saas/dashboard-projects.html)
17:44:05	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:%22839d-5e81047fc80a6-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://coderthemes.com/hyper_2/saas/dashboard-projects.html)
17:44:05	2482/2482	---M-Z	200	added ('OK')	application/javascript	etag:%229b2-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-projects.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-projects.js	(from https://coderthemes.com/hyper_2/saas/dashboard-projects.html)
17:44:05	2714/2714	---M-Z	200	added ('OK')	application/javascript	etag:%22a9a-5e81047fc22e5-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/ui/component.todo.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/js/ui/component.todo.js	(from https://coderthemes.com/hyper_2/saas/dashboard-crm.html)
17:44:06	3491/3491	---M-Z	200	added ('OK')	application/javascript	etag:%22da3-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-dashboard.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-dashboard.js	(from https://coderthemes.com/hyper_2/saas/dashboard-crm.html)
17:44:07	6010/6010	---M--	200	added ('OK')	application/javascript	etag:%2262768949-177a%22	https://apexcharts.com/samples/assets/stock-prices.js	D:/Templates/NewAdmin/NewAdmin/apexcharts.com/samples/assets/stock-prices.js	(from https://coderthemes.com/hyper_2/saas/dashboard-wallet.html)
17:44:07	0/0	---M--	200	added ('OK')	application/javascript	etag:%225f5a736e-0%22	https://apexcharts.com/samples/assets/series1000.js	D:/Templates/NewAdmin/NewAdmin/apexcharts.com/samples/assets/series1000.js	(from https://coderthemes.com/hyper_2/saas/dashboard-wallet.html)
17:44:07	20970/20970	---M--	200	added ('OK')	application/javascript	etag:%226276894c-51ea%22	https://apexcharts.com/samples/assets/github-data.js	D:/Templates/NewAdmin/NewAdmin/apexcharts.com/samples/assets/github-data.js	(from https://coderthemes.com/hyper_2/saas/dashboard-wallet.html)
17:44:08	23541/23541	---M--	200	added ('OK')	application/javascript	etag:%226276894b-5bf5%22	https://apexcharts.com/samples/assets/irregular-data-series.js	D:/Templates/NewAdmin/NewAdmin/apexcharts.com/samples/assets/irregular-data-series.js	(from https://coderthemes.com/hyper_2/saas/dashboard-wallet.html)
17:44:08	4945/4945	---M-Z	200	added ('OK')	application/javascript	etag:%221351-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-wallet.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-wallet.js	(from https://coderthemes.com/hyper_2/saas/dashboard-wallet.html)
17:44:09	25839/25839	---M-Z	200	added ('OK')	text/css	etag:%2264ef-5e81047fd7aa6-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/fullcalendar/main.min.css	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/vendor/fullcalendar/main.min.css	(from https://coderthemes.com/hyper_2/saas/apps-calendar.html)
17:44:09	3137/3137	---M-Z	200	added ('OK')	application/javascript	etag:%22c41-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.calendar.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/js/pages/demo.calendar.js	(from https://coderthemes.com/hyper_2/saas/apps-calendar.html)
17:44:09	269560/269560	---MCZ	200	added ('OK')	application/javascript	etag:%2241cf8-5e81047fd8a46-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/fullcalendar/main.min.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/vendor/fullcalendar/main.min.js	(from https://coderthemes.com/hyper_2/saas/apps-calendar.html)
17:44:10	4860/4860	---M--	200	added ('OK')	image/jpeg	etag:%2212fc-5e81047fc1345%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-7.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/users/avatar-7.jpg	(from https://coderthemes.com/hyper_2/saas/apps-chat.html)
17:44:10	4898/4898	---M--	200	added ('OK')	image/jpeg	etag:%221322-5e81047fc1345%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-10.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/users/avatar-10.jpg	(from https://coderthemes.com/hyper_2/saas/apps-chat.html)
17:44:10	4496/4496	---M--	200	added ('OK')	image/jpeg	etag:%221190-5e81047fc1345%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-8.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/users/avatar-8.jpg	(from https://coderthemes.com/hyper_2/saas/apps-chat.html)
17:44:11	16264/16264	---M-Z	200	added ('OK')	text/css	etag:%223f88-5e81047fe93e6-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/select2/css/select2.min.css	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/vendor/select2/css/select2.min.css	(from https://coderthemes.com/hyper_2/saas/crm-projects.html)
17:44:11	73163/73163	---M-Z	200	added ('OK')	application/javascript	etag:%2211dcb-5e81047fea386-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/select2/js/select2.min.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/vendor/select2/js/select2.min.js	(from https://coderthemes.com/hyper_2/saas/crm-projects.html)
17:44:11	1863/1863	---M-Z	200	added ('OK')	application/javascript	etag:%22747-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-project.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-project.js	(from https://coderthemes.com/hyper_2/saas/crm-projects.html)
17:44:12	3576/3576	---M--	200	added ('OK')	image/jpeg	etag:%22df8-5e81047fc1345%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-9.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/users/avatar-9.jpg	(from https://coderthemes.com/hyper_2/saas/crm-orders-list.html)
17:44:12	951/951	---M-Z	200	added ('OK')	application/javascript	etag:%223b7-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-management.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-management.js	(from https://coderthemes.com/hyper_2/saas/crm-management.html)
17:44:12	8144/8144	---M-Z	200	added ('OK')	text/css	etag:%221fd0-5e81047fcee06-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/datatables.net-bs5/css/dataTables.bootstrap5.min.css	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/vendor/datatables.net-bs5/css/dataTables.bootstrap5.min.css	(from https://coderthemes.com/hyper_2/saas/apps-ecommerce-products.html)
17:44:13	4301/4301	---M-Z	200	added ('OK')	text/css	etag:%2210cd-5e81047fd0d46-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/datatables.net-responsive-bs5/css/responsive.bootstrap5.min.css	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/vendor/datatables.net-responsive-bs5/css/responsive.bootstrap5.min.css	(from https://coderthemes.com/hyper_2/saas/apps-ecommerce-products.html)
17:44:13	34293/34293	---M--	200	added ('OK')	image/jpeg	etag:%2285f5-5e81047fbf405%22	https://coderthemes.com/hyper_2/saas/assets/images/products/product-1.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/products/product-1.jpg	(from https://coderthemes.com/hyper_2/saas/apps-ecommerce-products.html)
17:44:14	26719/26719	---M--	200	added ('OK')	image/jpeg	etag:%22685f-5e81047fc03a5%22	https://coderthemes.com/hyper_2/saas/assets/images/products/product-4.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/products/product-4.jpg	(from https://coderthemes.com/hyper_2/saas/apps-ecommerce-products.html)
17:44:14	39866/39866	---M--	200	added ('OK')	image/jpeg	etag:%229bba-5e81047fbf405%22	https://coderthemes.com/hyper_2/saas/assets/images/products/product-3.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/products/product-3.jpg	(from https://coderthemes.com/hyper_2/saas/apps-ecommerce-products.html)
17:44:14	42339/42339	---M--	200	added ('OK')	image/jpeg	etag:%22a563-5e81047fc03a5%22	https://coderthemes.com/hyper_2/saas/assets/images/products/product-5.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/products/product-5.jpg	(from https://coderthemes.com/hyper_2/saas/apps-ecommerce-products.html)
17:44:14	34072/34072	---M--	200	added ('OK')	image/jpeg	etag:%228518-5e81047fc03a5%22	https://coderthemes.com/hyper_2/saas/assets/images/products/product-6.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/products/product-6.jpg	(from https://coderthemes.com/hyper_2/saas/apps-ecommerce-products.html)
17:44:14	41355/41355	---M--	200	added ('OK')	image/jpeg	etag:%22a18b-5e81047fbf405%22	https://coderthemes.com/hyper_2/saas/assets/images/products/product-2.jpg	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/images/products/product-2.jpg	(from https://coderthemes.com/hyper_2/saas/apps-ecommerce-products.html)
17:44:15	87956/87956	---M-Z	200	added ('OK')	application/javascript	etag:%2215794-5e81047fd0d46-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/datatables.net/js/jquery.dataTables.min.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/vendor/datatables.net/js/jquery.dataTables.min.js	(from https://coderthemes.com/hyper_2/saas/apps-ecommerce-products.html)
17:44:15	4480/4480	---M-Z	200	added ('OK')	application/javascript	etag:%221180-5e81047fcee06-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/datatables.net-bs5/js/dataTables.bootstrap5.min.js	D:/Templates/NewAdmin/NewAdmin/coderthemes.com/hyper_2/saas/assets/vendor/datatables.net-bs5/js/dataTables.bootstrap5.min.js	(from https://coderthemes.com/hyper_2/saas/apps-ecommerce-products.html)
